title,stars,text,sentiment,taste,service,ambience,price,packaging,categories,sentiment_accuracy
Kopi Nako Bandung,5,ngobrol santai sembari minum coklat panas tambah pisang nya yg super enak dan crispy,positive,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,1,lama bangke,negative,0,1,0,0,0,service,correct
Kopi Nako Bandung,5,tempat nyaman dan luas tapi banyak outdoor sehingga kalau hujan bisa bubar kopi sendiri enak dan creamy harga pun standar kafe,positive,1,0,1,1,0,"taste, ambience, price",correct
Kopi Nako Bandung,5,tempat yg enak buat dar lepas lelah karena kopi dan makan,positive,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,5,tempat nyaman enak buat nongkrong dan ngobrol santai,positive,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,5,suasana mantap banget penuh hijau hijau jadi adem meski datang siang siang untuk makanan dan kopi sudah cukup enak sih,positive,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,5,suasana nya nyaman,positive,0,0,1,0,0,ambience,correct
Kopi Nako Bandung,5,layan ramah ramah tempat bersih n chill banget ada musholanya yg wangi n bersih juga harga jangkau,positive,0,1,1,1,0,"service, ambience, price",correct
Kopi Nako Bandung,5,asik buat ngobrol sih tempat nyaa,positive,0,0,1,0,0,ambience,correct
Kopi Nako Bandung,1,mesen di gofood teh apel sama teh melon yg dateng kopi cara harga lebih murah yg lebih penting point nya tdk sesuai pesan kecewa,negative,1,1,0,1,0,"taste, price",correct
Kopi Nako Bandung,5,tempat yang nyaman buat ngopi2 walaupun kursi sangat tidak nyaman,negative,0,0,1,0,0,"ambience, facility",correct
Kopi Nako Bandung,4,di panjang jalan pahlawan kota bandung banyak deret warung kopi dan barangkali kopi nako adalah yang paling nyaman lokasi tingkat tingkat tata dengan suasana yang sangat informal dan bagi besar ada di ruang buka outdoor saya kunjung ke tempat ini di malam hari sehingga leluasa untuk pilih tempat yang santai barangkali jika siang hari cuaca panas juga jika hari hujan unjung akan ganggu tetapi tempat ini sangat nyaman untuk nongkrong manual brewed coffee juga sedia di sini dengan kualitas baik,positive,1,0,1,0,0,"taste, ambience, facility",correct
Kopi Nako Bandung,5,kopi enak mayan buat nongkrong,positive,1,0,0,0,0,taste,correct
Kopi Nako Bandung,5,enak sih buat nongkrong rekomen lah,positive,1,0,0,0,0,taste,correct
Kopi Nako Bandung,5,the place is nice the coffee is great it has big musolla too,positive,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,5,suka sama viewnya makan enak murah dan senang saya kesini sama teman teman,positive,1,0,1,1,0,"taste, ambience, price",correct
Kopi Nako Bandung,5,neng banget ngopi sini sama suami barista yang enak bikin kopi kak mochi sama kak riziq terima kasih kopi enak banget,positive,1,1,0,0,0,"taste, service",correct
Kopi Nako Bandung,4,tempat cocok untuk ngongki tempat semi outdoor gitu ada indoornya juga tapi lebih kecil spacenya ketimbang outdoor konsep tempat bagus kopi dan cemilannya lumayan enak,positive,1,0,1,0,0,"taste, ambience, facility",correct
Kopi Nako Bandung,5,kopi enak layan dengan ramah banyak pilih minuman dan makanan tempat duduk ada outdoor dan indoor nyaman ngopi sambil ngobrol ada es krim kopi nya juga sekarang yumm,positive,1,1,1,0,0,"taste, service, ambience",correct
Kopi Nako Bandung,4,kopi nako s nasi goreng merem melek daging is a must try indonesian dish the flavors are fantastic with perfectly seasoned fried rice and tender meat the spiciness adds a pleasant kick without overwhelming the palate generous portions friendly service and a cozy ambiance make this a memorable ning experience,positive,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,4,kopi ama makanan lumayan enak tempat nyaman juga,positive,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,4,lumaya antri pas minggu sore sen pisang keju apa nama yg pertama sen banyak porsi dan toping nya krn puas sen lagi dong yg dua elah iprit mungkin sudah abis kali pisang kopi nya standart lah tidak ada rasa khas nya gitu yg bikin pen balik lagi satu lagi tolong karpet mushola nya lembab banget jd agak risih pas sujud bau kurang enak alias bau kaki tolong di perhati juga ya,negative,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,5,tahu lada garam enak saya sampe order 2x bangun dan suasana oke emang di design untuk nongkrong sih minus pas ujan yg lagi nongkrong luar melipir k atas semua hehee,positive,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,3,sen makan rawon ada tanda jempol nyata jauh dari kata lmyn nasi nya kaya buat nasi goreng jd aga keras minuman nya enak tempat nya enak,negative,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,5,tempat nyaman overall oke,positive,0,0,1,0,0,ambience,correct
Kopi Nako Bandung,5,pertama kali kesini tempat nyaman hanya kalau siang sih panas ya konsep emang kebaya outdoor gitu pas kemaren ada hujan jadi repot kasi yang outdoor keujanan sini sistem pesan makanan dan minuman langsung ke kasir telah bayar akan kasi alarm saat bunyi kita datang ambil makanan kalau minuman ada tempat sendiri untuk tunggu ready so far suasana oke cocok lah untuk nongkrong makanan oke coffenya enak sama untuk harga mungkin ini lebih murah sih pantes ramee oiya ini makin sore makin rame pokok,positive,1,1,1,1,0,"taste, service, ambience, price",correct
Kopi Nako Bandung,5,cocok buat nongs parkir mobil di pinggir jalan sayang,positive,0,0,1,0,0,ambience,correct
Kopi Nako Bandung,1,tolong dong buat online order perhati ojol driver nunggu tuh makan waktu sedang sini online lama banget layan nya kita driver harus cari order yg lain tidak ngurusin order kopi nako doang,negative,1,1,0,0,0,"taste, service",correct
Kopi Nako Bandung,5,makan enak minuman juga enak utama kopi atmosfer juga sejuk di ruang buka sore,positive,1,0,1,0,0,taste,correct
Kopi Nako Bandung,5,suasana enak makanan oke layan oke,positive,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,4,lebih bagus di ain tissue di tiap meja ribet juga soal kalo tiap kesini harus bawa tissue sendiri,negative,0,1,1,0,0,"service, facility",correct
Kopi Nako Bandung,5,kopi biasa saja suasana saja cocok banget buat nongkrong,negative,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,2,biasa sen lewat aplikasi online rasa lumayan eh pas nyobain nongkrong nyata tempat tidak bagus pandang depan rasa minuman hambar rasa makanan hambar layan tidak jelas konsumen mesti bulak balik ambil pesan hati klo bawa anak kecil takut cebur ke kolam parkir mahal mana mang parkir cuman duduk doang atas motor kalo sen online kasi tips buat mamang karna biaya parkir mahal hati barang bawa banyak yg komen barang hilang mending nongkrong di kopi belah dah,negative,1,1,1,1,0,"taste, ambience, price, facility",correct
Kopi Nako Bandung,5,well place with comfy vibes,positive,0,0,1,0,0,"ambience, facility",correct
Kopi Nako Bandung,5,enak buat nongkrong sore sore,positive,0,0,1,0,0,ambience,correct
Kopi Nako Bandung,5,nice open place for meet up,positive,0,0,1,0,0,ambience,correct
Kopi Nako Bandung,4,kurang parkir mobil saja sih sisa all good,negative,0,1,1,0,0,"service, ambience",correct
Kopi Nako Bandung,5,enak buat nongkrong buat ngobrol sma tmn layan nya juga oke,positive,0,1,1,0,0,"service, ambience",correct
Kopi Nako Bandung,5,lumayan nyaman tempat varian menu cukup banyak harga reasonable layan juga sangat ramah insya allah akan datang lagi,positive,0,1,1,1,0,"service, ambience, price",correct
Kopi Nako Bandung,4,suasana yg oke biat santai ngobrol enak kopi americanonya cocok selera saya aga bitter,positive,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,5,enak ya di nako walau di ruang ber ac kita bisa ngeroko walau bisa di pake ngerokonya dari jam 7 malam ke atas saja,positive,1,0,1,0,0,"taste, facility",correct
Kopi Nako Bandung,1,judul beda beda customer cerita ruang no smoking di boleh ngerokok krna teman yg punya cafe trus komplen ehh kata udah ngomong sama yg punya cafe wkwkwkw status sama sama customer atau mungkin krna yg punya saham teteh say mungkin jendela bisa di buka sama customer harus harga sih kalo kamu ngerokok yah maap kamu luar hal peleh sih tapi bikin g nyaman kalo customer komplen mah g usah perhati harus punya dekat dulu sama yg punya cafe angkattopi no respect sama teteh yg layan kan saya g bayar lohh teh dtg duduk doang yah jadi ngikut saja gitu yah tadi udah nyaman loh bakal balik tapi seperti tidak padahal kopi dan singkoknya juara,negative,1,0,1,1,0,"taste, ambience, price",correct
Kopi Nako Bandung,5,indah dan nyaman bersahat,positive,0,0,1,0,0,ambience,correct
Kopi Nako Bandung,1,tempat ok tapi kurang karyawan kali ya buat anterin makan padahal sen nya klo byk hrs bolak balik turun naik tangga,negative,0,1,1,0,0,ambience,correct
Kopi Nako Bandung,3,biasa saja nyata rasa kopi standar agak mahal,negative,1,0,0,1,0,"taste, price",correct
Kopi Nako Bandung,5,tempat cocok buat ngopi harga masih affordable rasa juga enak tempat nyaman dan bersih,positive,1,0,1,1,0,"taste, ambience, price",correct
Kopi Nako Bandung,4,makanan enak tempat oke,positive,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,5,enakeun tempatnyaa tapi kalo ujan banyak area yg keujanan,negative,0,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,5,rekomendasi tempat nongkrong di bandung yang nyaman parkir luas kopi mantap dan makan enak enak,positive,1,0,1,0,0,"taste, ambience, facility",correct
Kopi Nako Bandung,5,adem tapi kalo ujan bubar,negative,0,0,1,0,0,ambience,correct
Kopi Nako Bandung,4,lokasi bagus rasa makanan boleh tapi hrga kopi dan makan ckup mahal,negative,1,0,0,1,0,"taste, price",correct
Kopi Nako Bandung,4,coffee was good their food was good although not great i ordered tahu walik okay tempe mendoan wasn t authentic mendoan but okay pisang gula aren keju great rice menu was okay but kind of overpriced for the taste service was great atmosphere was good,negative,1,0,0,1,0,"taste, price",correct
Kopi Nako Bandung,5,tempat yg cozy banget buat ngopi sambil ngobrol sama temen atau pasang,positive,0,0,1,0,0,ambience,correct
Kopi Nako Bandung,5,it s nice and cool place with many plantation for hangout many comfy seats but it s mostly outdoor several nice coffee you can try here 7 10 imo love the atmosphere,positive,0,0,1,0,0,ambience,correct
Kopi Nako Bandung,5,love the place and vibe kopi nako mana bentuk design bangun sama bagus jd ada identitas dan ciri khas,positive,1,0,1,0,0,"taste, ambience, facility",correct
Kopi Nako Bandung,5,your run of the mill coffee shop in bandung nothing special about it but i did enjoy my visit here it can get pretty crowded here especially on the weekends plenty of seating both indoors and outdoors though there is less indoor seating compared to outdoor seating the drinks they offer are nothing to write home about either it s just okay and there s nothing wrong with that 5 5,negative,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,3,makan udah enak minum udah seger eh tugas parkir tidak bantuin saya yang sulit keluar malah duduk2 saja ngerokok depan gerbang masuk ada 3 orang padahal sambil minta 3000,negative,1,1,1,0,0,"taste, facility",correct
Kopi Nako Bandung,4,tempat bagus asik buat nongkrong cuma sayang saya pesan kwetiaw goreng asin banget smg k dpnnya bisa d prbaiki,negative,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,5,kopi variasi area outdoor paling asik nongkring sini sore jelang maghrib nikmat sore nya bandung lokasi deket pusat kota fasilitas lengkap dan ada foto booth juga,positive,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,4,pertama kali kesini saya pesan es kopi nako saja teman saya pesan affogato kentang goreng dan mie ayam nako es kopi nako nya enak skala 7 10 kentang goreng nya enak pas garam mie ayam nako nya terlalu matang jadi benyek mi nya untuk sambal nya ok pedas affogato nya juga enak 7 10 ambience nya yang juara apalagi pagi masih belum ramai orang area outdoor nya banyak cuma kalau hujan jadi kurang ramah buat yang bagi duduk luar tadi info staf nya untuk bersih area yang ada kotor binatang cepat laku bersih layan staf ramah dan informatif,positive,1,1,1,0,0,"taste, service, ambience",correct
Kopi Nako Bandung,5,tempat cocok buat yang suka nongkrong di kawasan outdoor dan smoking pilih makanan sama minum variasi dan teh ella nya enak banget tambah coffee jelly jadi makin enak terus ada photobooth tempat duduk cukup banyak parkir juga ok,positive,1,0,1,0,0,"taste, ambience, facility",correct
Kopi Nako Bandung,5,nongkrong meeting ngelamun semua bisa,positive,0,0,1,0,0,ambience,correct
Kopi Nako Bandung,1,kasir jutek,negative,0,1,0,0,0,service,correct
Kopi Nako Bandung,4,tempat anak muda ngumpul parkir nya juga luas makanan ok,positive,1,0,1,0,0,"taste, ambience, facility",correct
Kopi Nako Bandung,5,tmptnya ckp strategis ruang tunggu luas dan yaman,positive,0,0,1,0,0,ambience,correct
Kopi Nako Bandung,4,mie goreng 4 5 pesan pedas sedang tapi nyata pedas banget hot chocolate kurang panas sama kurang manis sedikit harga masih standar lah kl segitu untuk tempat cukup estetik banyak kursi yg sedia jd jgn takut tidak bagi tempat tapi mudah2an next sedia no smoking area biar lebih nyaman,negative,1,0,1,1,0,"taste, ambience, price, facility",correct
Kopi Nako Bandung,2,makanan 45 menit pisang goreng dan kuetiaw tidak dateng posisi sepi cuma ada 3 customer,negative,1,1,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,4,keren buat nongki nongki sore,positive,0,0,1,0,0,ambience,correct
Kopi Nako Bandung,4,tempat cozy banget,positive,0,0,1,0,0,ambience,correct
Kopi Nako Bandung,5,manstap tempat nyaman produk enak harga pas keren lah,positive,1,0,1,1,0,"taste, ambience, price",correct
Kopi Nako Bandung,4,kwetiau juara tahu cabe garam kurang enak minuman kopi enak love potion enak jugaa kalo rasa coklat panas kaya coklat delfi seduh,positive,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,5,kopi enak makanan lumayan suasana enak dan strategis,positive,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,5,a huge place many spot for taking pictures nyaman buat lama lamaa dan sistem juga enak untuk makanan sharing seperti pisang goreng roti bakar porsi tidak pelit overall nice experience,positive,1,1,1,0,0,"taste, service, ambience, facility",correct
Kopi Nako Bandung,5,rame ngantri pesan makanan dan minuman,negative,0,1,0,0,0,service,correct
Kopi Nako Bandung,5,tempat bagus cozy tapi lampu nya redup sayang banget sih kalau makanan so so lah,negative,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,5,langgan ngopi tiap minggu tidak tiap minggu juga deng,positive,0,1,0,0,0,service,correct
Kopi Nako Bandung,5,kopi nako bandung lokasi sangat strategis mudah cari karna di pinggir jalan dan lokasi masih sekitar kota bandung untuk tempat nyaman ya dan desain tempat juga sama seperti kopi nako lain rasa makanan enak cuma untuk yg sini karna desain bener bener kaya cafe harga lumayan ya tidak seperti yg di bogor jauh lebih murah untuk pisang bakar saja 20 rb 4 pcs nasi cumi dan nasi ikan dor kisar 39 rb dan porsi juga standar banget bisa bilang dikit harga kopi sih standard mulai 23 ribu yang agak kecewa pas mau bayar mereka awal tidak nerima tunai karna tidak ada kembali hanya payment qris debit dan payment non tunai karna ada tunai ya paksa tunai saja walaupun tidak ada kembali jadi kembali nya sekitar 4 rb untuk tips tidak berapa sih cuma kan customer udah bayar tax 10 kasi tips juga yg nominal buat saya sih lumayan lah soal saya bandung buat libur jadi nominal 4 rb bisa buat bayar parkir di kopi nako saja parkir saya harus bayr coba ada kembali kan lumayan managementnya untuk bayar lebih baik tidak semua org lagi bawa debit atau payment nontunai saya sih bukan nya tidak ada debit cuma udah tarik tunai semua karna niat libur kan biasa apa apa harus bayar cash kalo suruh balik lagi mungkin tidak deh karna dari segi harga sama saja ko kaya cafe lain masih banyak cafe bandung yg lebih asthetic dan saji makanan yg mungkin lebih enak dengan harga yg sama,negative,1,1,1,1,0,"taste, service, ambience, price",correct
Kopi Nako Bandung,5,enak kopi dan tempat cocok jika orang tua ken asa jadi anak muda hehehe,positive,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,5,lokasi mudah temu ada di tepi jalur lambat jl pahlawan ke arah lampu merah parkir luas tempat duduk banyak ada 2 lantai dan tempat duduk undak menu kopi variasi cemilannya juga banyak pilih untuk makanan berat ada nasi goreng macam varian enak buat nongkrong,positive,1,0,1,0,0,"taste, ambience, facility",correct
Kopi Nako Bandung,5,makanan kopi nya enak tempat nya cozy,positive,1,0,1,0,0,"taste, ambience, price",correct
Kopi Nako Bandung,4,lokasi persis di tepi jalan raya dekat taman makam pahlawan tmp cikutra area lumayan luas banyak area outdoor sedang untuk indoornya tidak terlalu banyak table yg sedia agak wassalam kalo ujan ya area parkir motor lumayan bisa nampung puluh motor lah tapi kl mobil agak pe er juga ya krn harus parkir di tepi jalan raya banyak yg sedia di nako hanya kopi dan cemilan ringan gue juga order es kopi nako idr 23rb es kopi sayang idr 25rb pisang nako dengan tabur brown sugar keju parut idr 25rb jujurly rasa kopi nya biasa saja hehe nothing special kalo buat nongkrong sih lumayan asoy ya apalagi kl cuaca cerah ceria sahabat,positive,1,0,1,1,0,"taste, ambience, price",correct
Kopi Nako Bandung,5,suasana enakeun buat nongkrong,positive,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,4,tempat luas dan cukup nyaman suasana enak walau tengah kota yang ramai minum enak,positive,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,4,tempat ngopi yang nyaman dan estetik untuk harga makanan dan minum cukup di kantong matcha lattenya cukup enak yang sayang nasi merem melek porsi tidak terlalu banyak kendati harga yang sedikit mahal tempat pun uas karena ada lantai dua dan dua gedung dan ada latar risi kursi kursi dan meja meja untuk tempat hingga ke depan tata desain estetitik pandang pun ciamik cocok untuk foto2 alias instagrammable sedia musholla namun untuk wifi saya belum cek apakah ada atau tidak namun seperti sedia overall cukup bagus dan cukup bikin betah untuk nongki nomgki cantik,negative,1,0,1,1,0,"taste, ambience, price, facility",correct
Kopi Nako Bandung,5,tempat nyaman es kopi nako nya enak,positive,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,4,agak over price kalo untuk daerah situ cuma makanan dan minum enak minus kalo hujan bubar,negative,1,0,1,1,0,"taste, ambience, price",correct
Kopi Nako Bandung,4,selalu nyaman ngopi sambil pasosore di kopi nako banyak spot foto ciamik toilet super bersih camil enak enak minuman2nya juga enak utama teh ella 19 k dan rosberinya 29 k aduh sekali minum saking enak cuma karena hampir banyak tempat duduk di area buka sempat ke sini pas tiba tiba hujan dan kelar rebut tempat duduk sama orang orang di indoor area,positive,1,0,1,0,0,"taste, ambience, facility",correct
Kopi Nako Bandung,5,buat nongki2 cantik bolehlaah,positive,0,0,1,0,0,ambience,correct
Kopi Nako Bandung,5,makan lumayan enak cocok untuk tempat nongkrong,positive,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,5,tempat cocok untuk anaknmuda kopi enak aq pesan espresso dan capucino ice,positive,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,4,tempat yg pas untuk ngopi dan ngemil dengan suasana yg cukup nyaman di ruang buka hanya lokasi agak sedikit mojok,positive,0,0,1,0,0,ambience,correct
Kopi Nako Bandung,5,tempat lumayan luas instagramable cuma tidak luas yg di bogor buat nongki asik sih coffeenya enak bisa req tidak terlalu strong baso urat juga enak kemarin order sekitar 200k an free photobox,positive,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,5,enaak banget nyaman harga start di 32k tapi worth it banget fasilitas lengkap mushola dan wc bersih top,positive,0,0,1,1,0,"ambience, price",correct
Kopi Nako Bandung,5,tongkrong murmer,positive,0,0,0,1,0,price,correct
Kopi Nako Bandung,5,es kopi nakonya enak cuankinya segeerr donat siram enak,positive,1,0,0,0,0,taste,correct
Kopi Nako Bandung,5,suka sama kopi kahlua nya varian minuman teh juga enak dan mantap sayang kursi dari besi dan tanpa duduk alas jadi duduk kurang nyaman dan sakit pantat untuk tempat estetik dan banyak spot foto bagus,positive,1,0,1,0,0,"taste, ambience, facility",correct
Kopi Nako Bandung,4,tidak ragu lagi nama juga brand kopi nama tempat enak cozy banyak area outdoornya ada juga yg semi outdoor kopi enak fyi kalo kesini pagi aj cz kl malam beh rame pis oey,positive,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,3,suasana nyaman dan tidak ramai saat siang hari area makan indoor outdoor dengan tampil yang estetik pesan rice bowl sapi daging tipis balut tepung rasa daging tidak rasa pisang goreng juga tipis lebih tebel tepung kopi enak selain kopi ada juga minuman non kopi,positive,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,4,cara suasana nyamana betah makanan pun oke tapi kalo untuk pakai kerja pakai laptop meja kurang ergonomis saran lah banyakin meja yang enakeun buat kerja di depan laptop pasti nambah enjoy,positive,1,0,1,0,0,"taste, ambience, facility",correct
Kopi Nako Bandung,5,teteh ramah arsitektur nya bagus makanan n minuman nya ok,positive,1,1,1,0,0,"taste, service, ambience",correct
Kopi Nako Bandung,3,tempat kece banget makanan enak tapi layan nya ampun deh jadi cerita kan kita gatau habis pesan lsg ambil minum terus layan nya ngoceh manya kudu neangan nungarana nabila dengar banget karena ngomong belakang kita terus pas kita udah selesai mau pulang mata ngeledek note layan cewe dua sekitar jam 9 malam klo mau kaya gtu kerja di karens dinner saja dong,negative,1,1,1,0,0,"taste, service, ambience",correct
Kopi Nako Bandung,5,tempat pw banget baristanya ramah,positive,0,1,1,0,0,"service, ambience",correct
Kopi Nako Bandung,4,it was okay small space upstairs and too packed the food was great with their prices,positive,0,0,1,1,0,facility,correct
Kopi Nako Bandung,5,tempat nya bagus makanan nya juga enak enak rekomen ke sini si buat orang bandung,positive,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,4,tempat estetik banyak tempat duduk bisa pilih outdoor kalau cuaca lagi tidak panas dan tidak hujan oke lah luar ada yg indoor juga tapi konsep tetap buka karena tidak ada jendela atau kaca motor parkir di halaman dalam mobil parkir luar untung masih bagi spot parkir hehehe tidak pesan kopi soal lagi ken makan cuankienya dan lagi males minum minuman manis dan warna kuah pedas dan gurih isi ada cilok isi ayam baso tetelan urat siomay kering batagor kering enak turut bisa buat sambil bawa kerja juga banyak yg nongkrong bawa laptop sambil kerja,positive,1,1,1,0,0,"taste, service, ambience, facility",correct
Kopi Nako Bandung,5,enak banget cozy buat nugas,positive,1,0,1,0,0,taste,correct
Kopi Nako Bandung,5,minggu pagi emang paling pas buat mampir kesini masih sepi cuaca juga cerah parkir motor cukup luas tapi parkir mobil di jalan raya tapi ada yg jagain,positive,0,0,1,0,0,"ambience, facility",correct
Kopi Nako Bandung,4,tata telak tempat duduk kurang nyaman,negative,0,0,1,0,0,ambience,correct
Kopi Nako Bandung,5,tempat enakeun tapi kursi kurang nyaman kalo untuk duduk lama seperti emang set seperti itu hehe kopi enak nasgornya enak juga,negative,1,1,1,0,0,"taste, service, ambience, facility",correct
Kopi Nako Bandung,2,males banyak bencong sarang botytatapi suasana lighting nya enak,negative,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,5,enak milir angin nya adem bet,positive,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,4,tempat cakep sih instagramable cmn pilih makan sedikit banget cuankinya enak apalagi klo cuaca dingin,positive,1,0,1,0,0,"taste, ambience, facility",correct
Kopi Nako Bandung,5,asik liat liat playan cantik,positive,0,1,1,0,0,"service, ambience",correct
Kopi Nako Bandung,5,tempat okee bet sih banyak anak hits,positive,0,0,1,0,0,ambience,correct
Kopi Nako Bandung,5,makan enak2 semuaa minum jugaa kemarin sempet sen banyak menu ada notes2nya sendiri tapi sen pas datang gaada yg salah kurangg spend 500k kasih free 2 voucher photobox juga muantapp,positive,1,0,0,1,0,"taste, price",correct
Kopi Nako Bandung,5,beeuuh aesthetic sih ini space nya gede yang seru sih ramean kesini buat nge ghibah si doi,positive,0,0,1,0,0,ambience,correct
Kopi Nako Bandung,5,lucu banget,positive,0,0,1,0,0,ambience,correct
Kopi Nako Bandung,5,nice place,positive,0,0,1,0,0,ambience,correct
Kopi Nako Bandung,4,nice place cozy with the nice atmosphere buat yang tidak suka coffee seperti saya tapi tetep suka penasaran sama tempat ngopi yang selalu kini smoga next bisa dibanyakin lagi menu healthy drinks or vegan food lain ya thank u keep a good work for the kopinako team kalian semua ramah full with smile with little jokes conversations i loved it success kopinako,positive,1,1,1,0,0,"taste, service, ambience, facility",correct
Kopi Nako Bandung,5,tempat nyaa good makanan nya enak cuman eskopi susu nya strong kurang creamy tpi recommend sih buat malam minggu bareng pasang,negative,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,5,ramah layan tempat santui chill enak buat hang out w friends,positive,1,1,1,0,0,"taste, service, ambience",correct
Kopi Nako Bandung,5,nice place to hangout,positive,0,0,1,0,0,ambience,correct
Kopi Nako Bandung,5,cuankinya yumyum,positive,1,0,0,0,0,taste,correct
Kopi Nako Bandung,5,mantap ygy dari service dan rasa food coffenya nice,positive,1,1,0,0,0,"taste, service",correct
Kopi Nako Bandung,5,sambelnya jos,positive,1,0,0,0,0,taste,correct
Kopi Nako Bandung,5,kopi nya enak ramah pelayanannyaa,positive,1,1,0,0,0,"taste, service",correct
Kopi Nako Bandung,5,tempat enak buat nongki sama temen temen makanan dan minuman nya juga enak servis nya juga bagus,positive,1,1,1,0,0,"taste, service, ambience",correct
Kopi Nako Bandung,5,tempat nyaa asik banget buat nongkrong makanan sama minuman nya juga enak enak pokonyaa mantapssbarista dan service nya ramah ramah,positive,1,1,1,0,0,"taste, service, ambience",correct
Kopi Nako Bandung,4,tempat luas ada banyak pilih spot buat duduk di area counternya wangi kopi banget bikin saya yg tidak terlalu suka mesen kopi jadi penasaran sampai akhir beli kopi karamel yg kata recommended pas minum enak tapi lama2 agak enek sih soal agak manis waktu itu mesen pisang goreng untuk porsi makan banyak banget karena porsi banyak jadi makan sore abis malem hehe rasa standar sih lumayan harga juga cukup jangkau tempat oke buat nongki2 utama kalo udah malem bagus viewnya,positive,1,1,1,1,0,"taste, service, ambience, price",correct
Kopi Nako Bandung,5,enak buat ngadem,positive,0,0,1,0,0,ambience,correct
Kopi Nako Bandung,5,tempat ok bisa pilih indoor outdoor colok aman,positive,0,0,1,0,0,ambience,correct
Kopi Nako Bandung,5,makanan dan minum enak enak layan juga ramah,positive,1,1,0,0,0,"taste, service",correct
Kopi Nako Bandung,4,desain similar dengan kopi nako sparc senayan untuk ngopi duduk atas sejuk pandang hijau banyak pohon2,negative,0,0,1,0,0,ambience,correct
Kopi Nako Bandung,1,tanggung jawab hilang barang nya tidak baik,negative,0,1,1,0,0,"service, ambience",correct
Kopi Nako Bandung,1,di mushola saja sepatu bisa ilang lain kali di adakan saja tempat titip sepatu kalau gaada tanggung jawab sama sekali padahal hilang dalam kawasan tempat kopi hati hati saja banyak maling di kawasan tempat kopi,negative,0,1,1,0,0,"service, ambience",correct
Kopi Nako Bandung,1,baru saja hilang sepatu saat sedang solat dan tidak ada tanggung jawab sama sekali dari pihak nako nya,negative,0,1,1,0,0,"service, ambience",correct
Kopi Nako Bandung,1,di mushola saja sepatu bisa ilang wkwk gangasih kompensasi sedikit pun manager bukan nya nyelesein malah ngajak preman guna nya manager apa ya tidak banget,negative,0,1,1,0,0,"service, ambience",correct
Kopi Nako Bandung,3,tempat mayan nyaman buat ngobrol dan nongkrong makanan ala kadar dan mahal layan aduh ancur banget suruh ambil kopi sendiri dan ambil makanan sendiri pdhal makanan nya mahal2 shrusnya layan juga oke,negative,1,1,1,1,0,"taste, service, ambience, price",correct
Kopi Nako Bandung,4,wedang masa lalu is the best,positive,1,0,0,0,0,taste,correct
Kopi Nako Bandung,4,alternatif ngopi n tempat nongkrong tak jauh dari pusat kota bandung,positive,0,0,1,0,0,ambience,correct
Kopi Nako Bandung,4,makanan oke lah enak tempat juga,positive,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,5,yang bikin kangen ketemu sama temen lama di bandung,negative,0,1,0,0,0,service,correct
Kopi Nako Bandung,5,good coffee have good non coffee selections excellent atmosphere although not so nice for non smoker,positive,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,5,nongkrong sore hari dengan matcha latte and coba croffle nya nice place to hang out,positive,1,0,1,0,0,"taste, ambience",correct
