review_id,brand,brand_alias,aspect,sentiment,text
nako_0772,Kopi Nako,Local Brand,taste,positive,tempat asik banget buat nongkrong banyak spot nya outdoor jadi kalau hujan bakal repot walau ada spot indoor nya tadi gak banyak yang outdoor nya layan nya ramah tempat parkir hya juga luas makanan enak turut saya dan kopi juga seger lokasi benar nilai plus nya karena tengah kota dan dekat ke area kampus dan kantor
nako_0773,Kopi Nako,Local Brand,service,positive,layan nya cepat
nako_0774,Kopi Nako,Local Brand,price,negative,kopi nako selalu punya konsep yang tarik di tiap kedai cocok banget nih buat nongkrong bareng pasang sahabat bahkan keluarga menu yang tawar juga variasi dan harga pun jangkau banget
nako_0774,Kopi Nako,Local Brand,taste,negative,kopi nako selalu punya konsep yang tarik di tiap kedai cocok banget nih buat nongkrong bareng pasang sahabat bahkan keluarga menu yang tawar juga variasi dan harga pun jangkau banget
nako_0775,Kopi Nako,Local Brand,ambiance,positive,tempat nongkrong yang ada juga di bogor sama jakarta konsep bangunanya pun hampir sama belum aku pernah ke nako juga pas malam minggu tapi nyata pinuh semua akhir balik kanan nah pas aku ke sini lagi betul minggu siang pasca hujan jadi g begitu ramai biasa emang selalu ramai sih tempat ini aku duduk di area lantai dua order langsung di bawah yah dan ambil langsung kalau minum aku sen teh dona dengan komposisi susu earl grey dan doger enak sih rasa untuk tempat sedia outdoor banyak malah outdoornya
nako_0775,Kopi Nako,Local Brand,service,positive,tempat nongkrong yang ada juga di bogor sama jakarta konsep bangunanya pun hampir sama belum aku pernah ke nako juga pas malam minggu tapi nyata pinuh semua akhir balik kanan nah pas aku ke sini lagi betul minggu siang pasca hujan jadi g begitu ramai biasa emang selalu ramai sih tempat ini aku duduk di area lantai dua order langsung di bawah yah dan ambil langsung kalau minum aku sen teh dona dengan komposisi susu earl grey dan doger enak sih rasa untuk tempat sedia outdoor banyak malah outdoornya
nako_0775,Kopi Nako,Local Brand,taste,positive,tempat nongkrong yang ada juga di bogor sama jakarta konsep bangunanya pun hampir sama belum aku pernah ke nako juga pas malam minggu tapi nyata pinuh semua akhir balik kanan nah pas aku ke sini lagi betul minggu siang pasca hujan jadi g begitu ramai biasa emang selalu ramai sih tempat ini aku duduk di area lantai dua order langsung di bawah yah dan ambil langsung kalau minum aku sen teh dona dengan komposisi susu earl grey dan doger enak sih rasa untuk tempat sedia outdoor banyak malah outdoornya
nako_0776,Kopi Nako,Local Brand,ambiance,negative,majority of the seats are outdoors so if you come during rainy days be sure to pick an indoor seat food and coffee was mediocre and a bit overpriced to be honest but still in range of standard price in bandung it has nice bathrooms and decent prayer rooms though
nako_0776,Kopi Nako,Local Brand,price,negative,majority of the seats are outdoors so if you come during rainy days be sure to pick an indoor seat food and coffee was mediocre and a bit overpriced to be honest but still in range of standard price in bandung it has nice bathrooms and decent prayer rooms though
nako_0776,Kopi Nako,Local Brand,taste,negative,majority of the seats are outdoors so if you come during rainy days be sure to pick an indoor seat food and coffee was mediocre and a bit overpriced to be honest but still in range of standard price in bandung it has nice bathrooms and decent prayer rooms though
nako_0777,Kopi Nako,Local Brand,ambiance,positive,santai nyaman asyik apalagi kalo ngopi jelang malam indah
nako_0778,Kopi Nako,Local Brand,ambiance,positive,tempat ngopinya recomend nih es kopi nakonya enak
nako_0778,Kopi Nako,Local Brand,taste,positive,tempat ngopinya recomend nih es kopi nakonya enak
nako_0779,Kopi Nako,Local Brand,ambiance,positive,tempat vibes outdoor enak banget buat ngobrol atau gawe sayang kalau hujan spacenya jadi sedikit
nako_0779,Kopi Nako,Local Brand,taste,positive,tempat vibes outdoor enak banget buat ngobrol atau gawe sayang kalau hujan spacenya jadi sedikit
nako_0780,Kopi Nako,Local Brand,ambiance,positive,tempat ngopi dan nongkrong yg asik
nako_0781,Kopi Nako,Local Brand,ambiance,negative,negatif parkir buat mobil susah pinggir jalan jatuh kaya parkir ilegal khawatir aman parkir bisa buat motor doang yang di dalam rasa makanan biasa saja meski harga emang standart sih tapi banyak tempat lain ngasih harga sama rasa lebih enak selain itu variasi tidak ada cocok buat nongkrong sekal krn emang suasana enak
nako_0781,Kopi Nako,Local Brand,price,negative,negatif parkir buat mobil susah pinggir jalan jatuh kaya parkir ilegal khawatir aman parkir bisa buat motor doang yang di dalam rasa makanan biasa saja meski harga emang standart sih tapi banyak tempat lain ngasih harga sama rasa lebih enak selain itu variasi tidak ada cocok buat nongkrong sekal krn emang suasana enak
nako_0781,Kopi Nako,Local Brand,taste,negative,negatif parkir buat mobil susah pinggir jalan jatuh kaya parkir ilegal khawatir aman parkir bisa buat motor doang yang di dalam rasa makanan biasa saja meski harga emang standart sih tapi banyak tempat lain ngasih harga sama rasa lebih enak selain itu variasi tidak ada cocok buat nongkrong sekal krn emang suasana enak
nako_0782,Kopi Nako,Local Brand,ambiance,positive,tidak usah diraguin lagi cabang dari bogor ini dan di bandung juga ok selain kopi teh nya juga enak saji juga estetik landscape ok manfaat lahan yang tidak terlalu luas masalah hanya di parkir saja agak susah selain itu ok
nako_0782,Kopi Nako,Local Brand,taste,positive,tidak usah diraguin lagi cabang dari bogor ini dan di bandung juga ok selain kopi teh nya juga enak saji juga estetik landscape ok manfaat lahan yang tidak terlalu luas masalah hanya di parkir saja agak susah selain itu ok
nako_0783,Kopi Nako,Local Brand,ambiance,negative,tempat nyaman sayang parkir kurang luas mobil parkir di badan jalan
nako_0784,Kopi Nako,Local Brand,ambiance,positive,nice place nice coffee but its so crowded on the weekend
nako_0784,Kopi Nako,Local Brand,taste,positive,nice place nice coffee but its so crowded on the weekend
nako_0786,Kopi Nako,Local Brand,service,positive,a good place to hangout with your friends it has a strategic place because there are so many universities near the coffee shop you can find a lot of people here the waiter and waitress are very kind and friendly there are so many food and beverage serve in here and you have tasted all of them
nako_0786,Kopi Nako,Local Brand,taste,positive,a good place to hangout with your friends it has a strategic place because there are so many universities near the coffee shop you can find a lot of people here the waiter and waitress are very kind and friendly there are so many food and beverage serve in here and you have tasted all of them
nako_0787,Kopi Nako,Local Brand,taste,positive,rasa makanan harap d baik untuk minuman sih sudah enak
nako_0788,Kopi Nako,Local Brand,ambiance,positive,good ambience good variety of menu good service price were just okay not cheap not that expensive tho
nako_0788,Kopi Nako,Local Brand,price,positive,good ambience good variety of menu good service price were just okay not cheap not that expensive tho
nako_0788,Kopi Nako,Local Brand,service,positive,good ambience good variety of menu good service price were just okay not cheap not that expensive tho
nako_0789,Kopi Nako,Local Brand,ambiance,positive,tempat luas banyak spot yang cozy buat nongkrong tanpa buat kantong terlalu jebol
nako_0790,Kopi Nako,Local Brand,ambiance,positive,tempat enak
nako_0790,Kopi Nako,Local Brand,taste,positive,tempat enak
nako_0791,Kopi Nako,Local Brand,ambiance,positive,tempat enak banget bwt nongki2
nako_0791,Kopi Nako,Local Brand,taste,positive,tempat enak banget bwt nongki2
nako_0793,Kopi Nako,Local Brand,ambiance,positive,tempat keren nyaman dan enak banget buat nongkrong harga minuman sama makananya juga affordable pas kesini hari sabtu jadi rame banget sama anak2 muda yang nongkrong ngomong ngomong agak susah saja buat parkir kemaren dapet parkir mobil pinggir jalan dan agak jauh dari kopi nako
nako_0793,Kopi Nako,Local Brand,price,positive,tempat keren nyaman dan enak banget buat nongkrong harga minuman sama makananya juga affordable pas kesini hari sabtu jadi rame banget sama anak2 muda yang nongkrong ngomong ngomong agak susah saja buat parkir kemaren dapet parkir mobil pinggir jalan dan agak jauh dari kopi nako
nako_0793,Kopi Nako,Local Brand,taste,positive,tempat keren nyaman dan enak banget buat nongkrong harga minuman sama makananya juga affordable pas kesini hari sabtu jadi rame banget sama anak2 muda yang nongkrong ngomong ngomong agak susah saja buat parkir kemaren dapet parkir mobil pinggir jalan dan agak jauh dari kopi nako
nako_0794,Kopi Nako,Local Brand,ambiance,positive,kalau matahari sudah tidak terik duduk duduk ngopi sini cukup nyaman saya suka menu menu latte dan wedang
nako_0794,Kopi Nako,Local Brand,taste,positive,kalau matahari sudah tidak terik duduk duduk ngopi sini cukup nyaman saya suka menu menu latte dan wedang
nako_0795,Kopi Nako,Local Brand,ambiance,positive,tempat nyaman luas juga strategies coffee nya tidak kalah mantap poko
nako_0795,Kopi Nako,Local Brand,taste,positive,tempat nyaman luas juga strategies coffee nya tidak kalah mantap poko
nako_0796,Kopi Nako,Local Brand,taste,positive,buka jam 8 pagi tiap hari kopi enak kalo luar hujan pakai payung yang sudah sedia
nako_0798,Kopi Nako,Local Brand,ambiance,positive,tempat keren
nako_0799,Kopi Nako,Local Brand,ambiance,positive,enakeun tempat nya
nako_0800,Kopi Nako,Local Brand,ambiance,negative,the coffee was nice but not as good for the sides maincourse the ambience outside great the toilet can be great stinky the service okay bit shocked there is rainbow community here one of bravely asked for my number terrible
nako_0800,Kopi Nako,Local Brand,service,negative,the coffee was nice but not as good for the sides maincourse the ambience outside great the toilet can be great stinky the service okay bit shocked there is rainbow community here one of bravely asked for my number terrible
nako_0800,Kopi Nako,Local Brand,taste,negative,the coffee was nice but not as good for the sides maincourse the ambience outside great the toilet can be great stinky the service okay bit shocked there is rainbow community here one of bravely asked for my number terrible
nako_0801,Kopi Nako,Local Brand,ambiance,positive,tempat cozy mangkok nasi 27k isi lumayan padat jadi bisa untuk makan dua minum segar 29k yg kembang teh tanpa gula tapi manis enak
nako_0801,Kopi Nako,Local Brand,taste,positive,tempat cozy mangkok nasi 27k isi lumayan padat jadi bisa untuk makan dua minum segar 29k yg kembang teh tanpa gula tapi manis enak
nako_0802,Kopi Nako,Local Brand,ambiance,positive,salah satu tempat ngopi favorit kopi enak2 makan juga enak2 favorit makanan nasi merem melek ayam crofflenya favorit kopi yg kopi kaktus wajib coba
nako_0802,Kopi Nako,Local Brand,taste,positive,salah satu tempat ngopi favorit kopi enak2 makan juga enak2 favorit makanan nasi merem melek ayam crofflenya favorit kopi yg kopi kaktus wajib coba
nako_0803,Kopi Nako,Local Brand,ambiance,positive,tempat bagus ada ruang yg bisa direservasi
nako_0804,Kopi Nako,Local Brand,ambiance,negative,parkir nya agak nyebelin minta lebih dari biasa utama yg bawa mobil sambut untuk tamu juga agak kurang kita hrs cari cari dl waiter nya lain nya cukup lah
nako_0806,Kopi Nako,Local Brand,ambiance,positive,tempat nyaman kopi enak
nako_0806,Kopi Nako,Local Brand,taste,positive,tempat nyaman kopi enak
nako_0807,Kopi Nako,Local Brand,ambiance,positive,jarang2 sih ke cafe tapi ini salah satu yg baik tempat dan parkir luas pilih menu agam tapi tidak banyak duduk juga tidak mepet2 banget jadi msh enak buat ngobrol bisa buat 2 6 org kalo lebih bisa juga sih tapi harus kondisi ulang kursi2nya malem malem ada live music dan nyata ada photobox juga telah ditilik2 nyata dekorasi asal dari plastik bekas gokil tempat rada buka tapi keren mereka sedia payung2 yang bisa dipake kalo lagi hujan minus cuma ruang non smokingnya kecil dan wadah serta alat makan sekali pakai
nako_0807,Kopi Nako,Local Brand,packaging,positive,jarang2 sih ke cafe tapi ini salah satu yg baik tempat dan parkir luas pilih menu agam tapi tidak banyak duduk juga tidak mepet2 banget jadi msh enak buat ngobrol bisa buat 2 6 org kalo lebih bisa juga sih tapi harus kondisi ulang kursi2nya malem malem ada live music dan nyata ada photobox juga telah ditilik2 nyata dekorasi asal dari plastik bekas gokil tempat rada buka tapi keren mereka sedia payung2 yang bisa dipake kalo lagi hujan minus cuma ruang non smokingnya kecil dan wadah serta alat makan sekali pakai
nako_0807,Kopi Nako,Local Brand,taste,positive,jarang2 sih ke cafe tapi ini salah satu yg baik tempat dan parkir luas pilih menu agam tapi tidak banyak duduk juga tidak mepet2 banget jadi msh enak buat ngobrol bisa buat 2 6 org kalo lebih bisa juga sih tapi harus kondisi ulang kursi2nya malem malem ada live music dan nyata ada photobox juga telah ditilik2 nyata dekorasi asal dari plastik bekas gokil tempat rada buka tapi keren mereka sedia payung2 yang bisa dipake kalo lagi hujan minus cuma ruang non smokingnya kecil dan wadah serta alat makan sekali pakai
nako_0808,Kopi Nako,Local Brand,ambiance,positive,belum kesini pasti dulu tuju kalian untuk nongkrong di tempat yang enak dan bukan untuk cari kopi yang beda dan spesial karena tidak ada yang spesial di minuman minuman di sini tempat memang luas dan cukup nyaman untuk ngobrol sama teman teman atau dar mau cari kenal baru yang kece kece cuma dari beberapa varian menu minuman yang coba seperti varian cold brew dan kopi susu tidak ada yang beda dari gerai kopi yang lain dan cenderung bosan rasa jadi sekali lagi pasti dulu tuju kalian belum kunjung ke sini
nako_0808,Kopi Nako,Local Brand,taste,positive,belum kesini pasti dulu tuju kalian untuk nongkrong di tempat yang enak dan bukan untuk cari kopi yang beda dan spesial karena tidak ada yang spesial di minuman minuman di sini tempat memang luas dan cukup nyaman untuk ngobrol sama teman teman atau dar mau cari kenal baru yang kece kece cuma dari beberapa varian menu minuman yang coba seperti varian cold brew dan kopi susu tidak ada yang beda dari gerai kopi yang lain dan cenderung bosan rasa jadi sekali lagi pasti dulu tuju kalian belum kunjung ke sini
nako_0810,Kopi Nako,Local Brand,ambiance,positive,tempat nyaman untuk ngopi nongkrong atau ngobrol santai
nako_0811,Kopi Nako,Local Brand,taste,positive,ciri khas banget yaaa tata ruang d cabang mana pun sama kopi enak lah ya
nako_0812,Kopi Nako,Local Brand,ambiance,positive,lokasi nya strategi tempat nya nyaman menu kopi mantap layan nya cukup baik
nako_0812,Kopi Nako,Local Brand,service,positive,lokasi nya strategi tempat nya nyaman menu kopi mantap layan nya cukup baik
nako_0812,Kopi Nako,Local Brand,taste,positive,lokasi nya strategi tempat nya nyaman menu kopi mantap layan nya cukup baik
nako_0813,Kopi Nako,Local Brand,ambiance,positive,cozy kopi durena manteb
nako_0813,Kopi Nako,Local Brand,taste,positive,cozy kopi durena manteb
nako_0814,Kopi Nako,Local Brand,ambiance,positive,cozy place banget
nako_0815,Kopi Nako,Local Brand,ambiance,positive,suasana enak banget kalau malam
nako_0815,Kopi Nako,Local Brand,taste,positive,suasana enak banget kalau malam
nako_0817,Kopi Nako,Local Brand,ambiance,positive,tempat sangat cozy ada area outdoor dan semi outdoor juga musholanya sangat nyaman kalo menu ada kopi dan makanan juga cuma untuk makan yg sedia cuma rice bowl eh tapi ada snack juga sangat cocok buat tempat nongkrong anak muda
nako_0817,Kopi Nako,Local Brand,taste,positive,tempat sangat cozy ada area outdoor dan semi outdoor juga musholanya sangat nyaman kalo menu ada kopi dan makanan juga cuma untuk makan yg sedia cuma rice bowl eh tapi ada snack juga sangat cocok buat tempat nongkrong anak muda
nako_0818,Kopi Nako,Local Brand,ambiance,positive,tempat mejeng nya anak abg sini
nako_0819,Kopi Nako,Local Brand,taste,positive,mau ke sana rame banget penuh jadi bawa pulang saja kopi enak
nako_0820,Kopi Nako,Local Brand,ambiance,positive,tempat ngopi yang enak di pahlawan kalau kesini harus cobain pisang nuggetnya sama tahu cabe garam kopi susu juga enak pokok kopi gak cukup satu pasti selalu nambah tempat juga selalu ramai
nako_0820,Kopi Nako,Local Brand,taste,positive,tempat ngopi yang enak di pahlawan kalau kesini harus cobain pisang nuggetnya sama tahu cabe garam kopi susu juga enak pokok kopi gak cukup satu pasti selalu nambah tempat juga selalu ramai
nako_0821,Kopi Nako,Local Brand,ambiance,negative,venue 2 10 wifi oke dan kenceng arsitektur bagus dengan suasana outdoor namun sayang semua lebih itu harus rusak dengan suara musik yang terlalu kencang dan berisik bikin alam ngobrol sangat ganggu dan tidak nyaman berisik banget sumpah sampai sudah pindah beberapa tempat tetep saja gendang telinga rusak suara musik kenceng banget tolong kondisi lah orang mau ngafe bukan mau dengerin playlist elu yang kenceng ngalah2in konser bagus kok kalo volume rangin dikit saya yakin makin rame nih kafe food beverages 3 10 kopi lumayan enak tapi makan sangat kurang french fries terlalu asin goreng nugget maupun tahu cabe garam banyak sekali minyak dan rasa tidak ada yg enak buat ganjel perut doang it s ok tapi kalo soal rasa no bisa di improve lagi price 4 10 standar kafe kota tidak mahal tidak murah tapi turut saya masih kurang dengan kualitas makanan segitu harus lebih ekonomis lagi service 7 10 ok good
nako_0821,Kopi Nako,Local Brand,price,negative,venue 2 10 wifi oke dan kenceng arsitektur bagus dengan suasana outdoor namun sayang semua lebih itu harus rusak dengan suara musik yang terlalu kencang dan berisik bikin alam ngobrol sangat ganggu dan tidak nyaman berisik banget sumpah sampai sudah pindah beberapa tempat tetep saja gendang telinga rusak suara musik kenceng banget tolong kondisi lah orang mau ngafe bukan mau dengerin playlist elu yang kenceng ngalah2in konser bagus kok kalo volume rangin dikit saya yakin makin rame nih kafe food beverages 3 10 kopi lumayan enak tapi makan sangat kurang french fries terlalu asin goreng nugget maupun tahu cabe garam banyak sekali minyak dan rasa tidak ada yg enak buat ganjel perut doang it s ok tapi kalo soal rasa no bisa di improve lagi price 4 10 standar kafe kota tidak mahal tidak murah tapi turut saya masih kurang dengan kualitas makanan segitu harus lebih ekonomis lagi service 7 10 ok good
nako_0821,Kopi Nako,Local Brand,service,negative,venue 2 10 wifi oke dan kenceng arsitektur bagus dengan suasana outdoor namun sayang semua lebih itu harus rusak dengan suara musik yang terlalu kencang dan berisik bikin alam ngobrol sangat ganggu dan tidak nyaman berisik banget sumpah sampai sudah pindah beberapa tempat tetep saja gendang telinga rusak suara musik kenceng banget tolong kondisi lah orang mau ngafe bukan mau dengerin playlist elu yang kenceng ngalah2in konser bagus kok kalo volume rangin dikit saya yakin makin rame nih kafe food beverages 3 10 kopi lumayan enak tapi makan sangat kurang french fries terlalu asin goreng nugget maupun tahu cabe garam banyak sekali minyak dan rasa tidak ada yg enak buat ganjel perut doang it s ok tapi kalo soal rasa no bisa di improve lagi price 4 10 standar kafe kota tidak mahal tidak murah tapi turut saya masih kurang dengan kualitas makanan segitu harus lebih ekonomis lagi service 7 10 ok good
nako_0821,Kopi Nako,Local Brand,taste,negative,venue 2 10 wifi oke dan kenceng arsitektur bagus dengan suasana outdoor namun sayang semua lebih itu harus rusak dengan suara musik yang terlalu kencang dan berisik bikin alam ngobrol sangat ganggu dan tidak nyaman berisik banget sumpah sampai sudah pindah beberapa tempat tetep saja gendang telinga rusak suara musik kenceng banget tolong kondisi lah orang mau ngafe bukan mau dengerin playlist elu yang kenceng ngalah2in konser bagus kok kalo volume rangin dikit saya yakin makin rame nih kafe food beverages 3 10 kopi lumayan enak tapi makan sangat kurang french fries terlalu asin goreng nugget maupun tahu cabe garam banyak sekali minyak dan rasa tidak ada yg enak buat ganjel perut doang it s ok tapi kalo soal rasa no bisa di improve lagi price 4 10 standar kafe kota tidak mahal tidak murah tapi turut saya masih kurang dengan kualitas makanan segitu harus lebih ekonomis lagi service 7 10 ok good
nako_0822,Kopi Nako,Local Brand,price,negative,mahal tapi sesuai
nako_0825,Kopi Nako,Local Brand,taste,positive,well i think this place can be called one of the best coffeeshop that located near city central provide many beverage nus coffee or non coffee that really twist your tongue they also provide light meals that you can t skip photos about the place available on their instagram
nako_0827,Kopi Nako,Local Brand,ambiance,negative,tempat nongki anak nuju meumeujeuhna saur urang sunda mah sampe susah cari tempat duduk
nako_0828,Kopi Nako,Local Brand,ambiance,negative,tempat luas sayang saja tidak ada non smoking area karena tempat buka semua rasa kopi ok harga gak terlalu mahal cuma agak kurang suka sama layan kasir kurang ramah
nako_0828,Kopi Nako,Local Brand,price,negative,tempat luas sayang saja tidak ada non smoking area karena tempat buka semua rasa kopi ok harga gak terlalu mahal cuma agak kurang suka sama layan kasir kurang ramah
nako_0828,Kopi Nako,Local Brand,service,negative,tempat luas sayang saja tidak ada non smoking area karena tempat buka semua rasa kopi ok harga gak terlalu mahal cuma agak kurang suka sama layan kasir kurang ramah
nako_0828,Kopi Nako,Local Brand,taste,negative,tempat luas sayang saja tidak ada non smoking area karena tempat buka semua rasa kopi ok harga gak terlalu mahal cuma agak kurang suka sama layan kasir kurang ramah
nako_0829,Kopi Nako,Local Brand,ambiance,positive,tempat nyaman
nako_0830,Kopi Nako,Local Brand,ambiance,positive,tempat comfort asik buat nongkrong
nako_0831,Kopi Nako,Local Brand,ambiance,positive,tempat nya enak untuk harga standar lah ya
nako_0831,Kopi Nako,Local Brand,price,positive,tempat nya enak untuk harga standar lah ya
nako_0831,Kopi Nako,Local Brand,taste,positive,tempat nya enak untuk harga standar lah ya
nako_0832,Kopi Nako,Local Brand,ambiance,positive,tempat ngopi kini nice ambience kopi so so instagramable love their landscape design yg bawa kendara roda 4 parkir di panjang jalan pahlawan
nako_0832,Kopi Nako,Local Brand,taste,positive,tempat ngopi kini nice ambience kopi so so instagramable love their landscape design yg bawa kendara roda 4 parkir di panjang jalan pahlawan
nako_0833,Kopi Nako,Local Brand,price,positive,nice place to hang out harga juga kompetitif lokasi mudah jangkau layan yg sangat cepat
nako_0833,Kopi Nako,Local Brand,service,positive,nice place to hang out harga juga kompetitif lokasi mudah jangkau layan yg sangat cepat
nako_0834,Kopi Nako,Local Brand,ambiance,positive,tempat nyaman harga wort it apalagi suasana malam rame banget pokok tempat nongkrong anak muda
nako_0834,Kopi Nako,Local Brand,price,positive,tempat nyaman harga wort it apalagi suasana malam rame banget pokok tempat nongkrong anak muda
nako_0835,Kopi Nako,Local Brand,ambiance,positive,tempat bagus buat nongkrong kopi juga beneran mantap
nako_0835,Kopi Nako,Local Brand,taste,positive,tempat bagus buat nongkrong kopi juga beneran mantap
nako_0837,Kopi Nako,Local Brand,ambiance,positive,semi outdoor cafe menu esp their coffee is oke not too special but the ambience is really good and enjoyable good place for hanging out with your friend at afternoon
nako_0837,Kopi Nako,Local Brand,taste,positive,semi outdoor cafe menu esp their coffee is oke not too special but the ambience is really good and enjoyable good place for hanging out with your friend at afternoon
nako_0839,Kopi Nako,Local Brand,ambiance,negative,cozy place tapi sayang parkir batas dan agak susah posisi di pinggir jalan dan mudah untuk di cari
nako_0840,Kopi Nako,Local Brand,ambiance,positive,salah satu tempat ngopi di bandung dengan bangun yg unik dan tarik tempat parkir motor yang cukup luas dan spot tempat duduk yang ada di mana mana untuk harga relatif sekitar 25 ribu untuk menu kopi sini kalian bisa pesan beberapa menu kopi dan non kopi selain itu ada juga makanan berat dan makanan ringan untuk tani minuman kalian tempat cukup luas ada dua bangun utama yang satu untuk order di lantai 1 dan tempat duduk di lantai 2 untuk bangun utama dua lantai 1 ruang duduk ber ac dan tv lantai 2 tempat untuk duduk sayang kalau kalian datang kesini siang hari agak rasa panas karena atap bukan dari genting dan dinding pun bukan tembok jadi kalo siang agak repot tapi kalau malem juara banget view nya nambah indah rame banyak orang dan musik yang up to date masuk saja untuk nako cabang bandung tolong pegawai yang kerja di bagi depan sedikit lebih senyum dan lebih ramah lagi sebenernya udah cukup tapi pernah kesini dan layan dingin nada datar tips buat kalian yang mau main kesini di hari sabtu kalau bisa datang dari sore soal beberapa kali kalo malem minggu kesini udah ful banget
nako_0840,Kopi Nako,Local Brand,price,positive,salah satu tempat ngopi di bandung dengan bangun yg unik dan tarik tempat parkir motor yang cukup luas dan spot tempat duduk yang ada di mana mana untuk harga relatif sekitar 25 ribu untuk menu kopi sini kalian bisa pesan beberapa menu kopi dan non kopi selain itu ada juga makanan berat dan makanan ringan untuk tani minuman kalian tempat cukup luas ada dua bangun utama yang satu untuk order di lantai 1 dan tempat duduk di lantai 2 untuk bangun utama dua lantai 1 ruang duduk ber ac dan tv lantai 2 tempat untuk duduk sayang kalau kalian datang kesini siang hari agak rasa panas karena atap bukan dari genting dan dinding pun bukan tembok jadi kalo siang agak repot tapi kalau malem juara banget view nya nambah indah rame banyak orang dan musik yang up to date masuk saja untuk nako cabang bandung tolong pegawai yang kerja di bagi depan sedikit lebih senyum dan lebih ramah lagi sebenernya udah cukup tapi pernah kesini dan layan dingin nada datar tips buat kalian yang mau main kesini di hari sabtu kalau bisa datang dari sore soal beberapa kali kalo malem minggu kesini udah ful banget
nako_0840,Kopi Nako,Local Brand,service,positive,salah satu tempat ngopi di bandung dengan bangun yg unik dan tarik tempat parkir motor yang cukup luas dan spot tempat duduk yang ada di mana mana untuk harga relatif sekitar 25 ribu untuk menu kopi sini kalian bisa pesan beberapa menu kopi dan non kopi selain itu ada juga makanan berat dan makanan ringan untuk tani minuman kalian tempat cukup luas ada dua bangun utama yang satu untuk order di lantai 1 dan tempat duduk di lantai 2 untuk bangun utama dua lantai 1 ruang duduk ber ac dan tv lantai 2 tempat untuk duduk sayang kalau kalian datang kesini siang hari agak rasa panas karena atap bukan dari genting dan dinding pun bukan tembok jadi kalo siang agak repot tapi kalau malem juara banget view nya nambah indah rame banyak orang dan musik yang up to date masuk saja untuk nako cabang bandung tolong pegawai yang kerja di bagi depan sedikit lebih senyum dan lebih ramah lagi sebenernya udah cukup tapi pernah kesini dan layan dingin nada datar tips buat kalian yang mau main kesini di hari sabtu kalau bisa datang dari sore soal beberapa kali kalo malem minggu kesini udah ful banget
nako_0840,Kopi Nako,Local Brand,taste,positive,salah satu tempat ngopi di bandung dengan bangun yg unik dan tarik tempat parkir motor yang cukup luas dan spot tempat duduk yang ada di mana mana untuk harga relatif sekitar 25 ribu untuk menu kopi sini kalian bisa pesan beberapa menu kopi dan non kopi selain itu ada juga makanan berat dan makanan ringan untuk tani minuman kalian tempat cukup luas ada dua bangun utama yang satu untuk order di lantai 1 dan tempat duduk di lantai 2 untuk bangun utama dua lantai 1 ruang duduk ber ac dan tv lantai 2 tempat untuk duduk sayang kalau kalian datang kesini siang hari agak rasa panas karena atap bukan dari genting dan dinding pun bukan tembok jadi kalo siang agak repot tapi kalau malem juara banget view nya nambah indah rame banyak orang dan musik yang up to date masuk saja untuk nako cabang bandung tolong pegawai yang kerja di bagi depan sedikit lebih senyum dan lebih ramah lagi sebenernya udah cukup tapi pernah kesini dan layan dingin nada datar tips buat kalian yang mau main kesini di hari sabtu kalau bisa datang dari sore soal beberapa kali kalo malem minggu kesini udah ful banget
nako_0841,Kopi Nako,Local Brand,price,positive,low price nice food nice place
nako_0841,Kopi Nako,Local Brand,taste,positive,low price nice food nice place
nako_0842,Kopi Nako,Local Brand,ambiance,positive,suasana asik santai dengan dinding cafe dari gelas air kemas kreatif dan artistik
nako_0845,Kopi Nako,Local Brand,taste,positive,visitor mostly are teenagers few choice for meal drink
nako_0846,Kopi Nako,Local Brand,ambiance,positive,nice place nice matcha late nice musholla nice cashier nice barista and crews and what a nice cat you have or she s the manager love this but to find parking space especially for car in the weekend quite difficult
nako_0846,Kopi Nako,Local Brand,service,positive,nice place nice matcha late nice musholla nice cashier nice barista and crews and what a nice cat you have or she s the manager love this but to find parking space especially for car in the weekend quite difficult
nako_0846,Kopi Nako,Local Brand,taste,positive,nice place nice matcha late nice musholla nice cashier nice barista and crews and what a nice cat you have or she s the manager love this but to find parking space especially for car in the weekend quite difficult
nako_0847,Kopi Nako,Local Brand,ambiance,positive,tempat outdoor dan indoor ada toilet wifi gratis dan colok harga nya dari 23k dan ada pajak nya parkir luas rame enak banget
nako_0847,Kopi Nako,Local Brand,price,positive,tempat outdoor dan indoor ada toilet wifi gratis dan colok harga nya dari 23k dan ada pajak nya parkir luas rame enak banget
nako_0847,Kopi Nako,Local Brand,taste,positive,tempat outdoor dan indoor ada toilet wifi gratis dan colok harga nya dari 23k dan ada pajak nya parkir luas rame enak banget
nako_0849,Kopi Nako,Local Brand,ambiance,positive,kopi juara enak buat nangkrong tempatt nyaman nyoba nasgor rasa kuang pool
nako_0849,Kopi Nako,Local Brand,taste,positive,kopi juara enak buat nangkrong tempatt nyaman nyoba nasgor rasa kuang pool
nako_0850,Kopi Nako,Local Brand,ambiance,positive,tempat enak kalo dateng sore malem karena sangat adem harga makanan juga jangkau cocok buat nugas kerja atau nongkrong sama temen tempat luas parkir juga lumayan luas toilet juga bersih kalo malem sih biasa tempat ramai karena pada nongkrong dar obrol dengan teman teman banyak colok listrik juga
